fingerprint,cluster_size,record_ids
4b4249a31cb53b64a5cbaf2cbdce1f575c141c8b4a2a72b443661aa8f86ea72f,2,pdmx-qmplea1eefh4emstbnbrncybyjtjka8thpufhdvc98q1cm;pdmx-qmrviwenwcnper4gpxzz3mjcs8urprymceg57jqbbsbcbp
4ba54f5d951dc0cb8d4fd8d562c6c0e4ad9a8baf7861328e66dcdf8b3082c91e,2,pdmx-qmbyuqrflq7hxwbcbqptcte52t3xqmppuiayx3xgjee5pm;pdmx-qmpgtc9yexbupastrlpwy4gosmneou89v2wsedcum2htoy
4c4935958b5f11ccaa7f9fe53e1ab33b879e6eb76c4ce86db4e47b705735d18e,2,pdmx-qmc9utezm3mhmrefduazgqfkvnakr8ohjrnvdva47hu5k1;pdmx-qmcnf1yt8cavf4my9ardpukeehe4pgdqlx5mresreub83w
4cf9f903acd750893c47dfb93a94a8c4395c530924154df613917ed6292a35e1,2,pdmx-qmcvsma2rphtrh1wpi9asnswnqguhypdtsybsfl3smq1pa;pdmx-qmdzdr5j2xpfav2868ysgtbk36t8ghk8ty7vfhukap5xye
4d2a12ee11b0b8e8040b0e76af87c59d81831590712505fdcf1d4f207b45d2e4,2,pdmx-qmrjjrm5d3u1takorvyednarrlozeafauxxo592lajs2z9;pdmx-qmwcdtcw1s3ckdbp637jzj4ed9otordhjow2njc2d7cx6c
4d35ab9cc5b23de4426999189acc5906d7249f21ce595b3a5c4673747b18d84e,2,pdmx-qmr9wr6jvggjkdkwg74mhguof3gy2wwv8jifzyncnfbebn;pdmx-qmymwlxnweyjnkmujmmnxzialx1vmkywfbfkpjjewoe3pj
4db3a2776e4017865eae5ebe3b987728304b8914139e6987cd49e75058fc6ad4,2,pdmx-qmciih4hqlbhimgajoxzbrwev6i4df96zzlwkov1wipfme;pdmx-qmqj426wcd6tz3yb1w88zqif6kcdjy3kdyrndlyhdo2c3c
4e59a076b1d35b7e4c10ba0f68ee2f2eb3547acd664ebc9a6771fe0472d08591,2,pdmx-qmcdkxflkrd4d5puqthz4jdf3gcgzoxvvltkqswc1hmyxi;pdmx-qmzgtifvptgqxbqbl6eonf6dvz35rj8bzaoa93e8njp9iz
4ead200587c3480ea3229a58da4ec39f859c3475877e4510dd349c5b7daa57a5,2,pdmx-qmruhkhmhhjnsh3cchdqsc1wx4ulvmydfyakd6gvm2fjao;pdmx-qmzgram2gt1573ve4fphrxkn6zwtiqwutaw6lecml25epn
4ece8ceefe8fa91a4d8fd0ace8ea78bceabe7bae5491f3168aca9944b59e205b,2,pdmx-qmnm9pnch6rydco12jewbx1uicy3juqq817etwzmmybmya;pdmx-qmu9vtk1ksxybdhjpavks3mhhafdqgz4jof4skruqsygpc
4f25827cb4e3d8ef118f3cfd13430077451b3f664817960d4e84d6e7507cbabb,2,pdmx-qmt1qz5fazqdyinnbxnxzdzyoqbf6rmnhazq64b7gyfhcx;pdmx-qmz8wvubjacknekaiwchadhtuexqyvzcizkkrrs2kcanqc
4f631d0644410d8880dd671afb432b943262a236b330ad75256adbc574272604,2,pdmx-qmf1zdtabuaq1ushzm4qf25ee5a8xfz98da4wt2wlavttr;pdmx-qmqns53slxy7tpow3k3qz5csexf7mtu2udsz2tvw3kp9pf
4fc0f865943d8021342d7cf0f7fbc6098ebc78532fd368cca100a8c3f08af3bc,2,pdmx-qmqypkpaqazyyvwygapztgteszsdvmxklqg5hkh5cdr3d8;pdmx-qmxpb6q67muujzfboyjq49mgyg9smkpp4zektdwtdphsyq
4fddc2c61e0e616088bd642e314b388bd9fa4549b1c8cc845617fcb907e2aafc,2,pdmx-qmehq3v2fqseyxpanuk3nuypha969fhfusvrkemsnvmuv4;pdmx-qmf58b3hmpjfkuenycyc4z8p6y5icexgafkwjjiqbhypr8
5064a577d20284eced7dfd1a00f2ef6da2defbf2d9360b14f57a766cbb994e94,2,pdmx-qmtyhkyhyomkxaewtwuqumt8exmv4bkfgeus5qpecmhpow;pdmx-qmvtev7lrslvf31mt9krppxq48ujzqmqksipvfhmbytzoi
50dbe2ded74f9c6e52551b12b1baea0c767d62b231c23b9e0b98e6acbe881bd1,2,pdmx-qmbygiawr9ts4eogjteudfxf8xrdzksc2bdodzventxvns;pdmx-qmfxtqppygv4lpsxva5avztz9lktx2uu3j5ubjuxmjaqrc
517f577bc45f4a2aec50b9a5ad98d84933e2d8eee86611baf2bfa174bce9a962,2,pdmx-qmnt8h7byu57m81b9habrmxsqnllnuhcuqz7hbghfwovzx;pdmx-qmzq3a644w22qlz4cungt5ljz7ha4muenniacyfc7q9sha
51bcd31f08f7d1696aaaeda42f18a738127c0920352d6168c7dbfb1209d5cf0a,2,pdmx-qmet5qgrvtioh3ard7qsih7cp5vm89xzu7nxrhaqdj14sw;pdmx-qmxhuj1cj7l7kkpf9g8sp6et5actz1r7ok7kcdbeqx9h7p
523615661a2eb7caa47d1981cee3f7c66918fcfed742c9f014c54289ba75a8cf,2,pdmx-qmqaffggoverjpfhabl4ca5poze9tvrmqcbzbdrlyezyft;pdmx-qmsoowi2kxgotapsxhmk46vidd3cizv541h7xcmbcie93c
52399e6196d66ff5889f6b8f366618e719f1f16688ad7b9bb0dca174ca05b03e,2,pdmx-qmccgcjryg7ak7fzoud38484ts4ae4npaf1vhyizradtct;pdmx-qmraz3sxrxy8cbaqj2yagp1fp4imznh4tu3ptwf9raxfri
525c8f97ff59d4e60d45720eb553ff1b2186a665a535023a1bec013b7e7d5110,2,pdmx-qmutqcor68z2wq9pqczj3eakm7pzmpyydctpsri5tu9zwq;pdmx-qmwvvrw4a5dondguumsrwu38hl31g1s6munsntbnstcofq
5298e93391d1ff3d3739fb4aca10a7e62c922febc8d0983159628704e85410ca,2,pdmx-qmfbgytgyxr9hwjv32fndq96tn7bg8kzkbafqwcke9kvus;pdmx-qmnwmgheanjtyi2nw1h53qenfu86rhh7tuwdube7e5qtwt
52b4087f800dab3ef849e58b85b478ecd32f065527d38521f9034f14975bbba1,2,pdmx-qme9wsppmzfbb3ustkbzikplswijrryrcauzf1rhkjqrqx;pdmx-qmwkk1v925rnfnxepkuqkmqypntgfsgtsxwfoxgu68tpel
541410a9f7cece8e69ae5524bdc9004fdb88e99e5458f9028aafaaafffcd2679,2,pdmx-qmdej465ebdxh2rgzcpgg3k754gfcu3mhiertpxoq62j3c;pdmx-qmymsbghgrgflmrxm358r8brkym1nohyv3tyuzk1mmuk36
5425d7d930609e9763a955b587bb4c7f9c5a87db12c8fa2b68aa2e0de18c85c0,2,pdmx-qmeylj77tqzwsfjvxmvyewpx8pfxv7hm1xhl4tveypzxah;pdmx-qmztjydq6zjn8wmrmnx5jb6yumh9us66xmc2nkvy3ogpjp
542c454de2dcbb1841c1af7dca83e590dd7101109fb2ff639040d2157c3e1d30,2,pdmx-qmbrkkaphvnajvx9dzeha6wejwtd87nujn7kjspz6u3d44;pdmx-qmwuruba8niec653l9ngjj82w8gbjgeukbnh3oz742tse1
54b9981b5bc5e9cf512f69acd15dfaeeedbfeacae3d2b72701bde1828537f70e,2,pdmx-qmrjeim8pckid9ztyf26mqk8ylzmgfvde6vqyfc3575dv2;pdmx-qmspunughcqolxppsskxam9otkj3vy7zi5lncfw59bg2kt
54e0db0caf10fa9ac0da6a21fd2328e3faf2d0936e22bcfc73ddfe3c1ba90e18,2,pdmx-qmc7safiuewowtxfrzckcdhj3p2p4gwdndqcso2nctftqt;pdmx-qmznn17ptnhnpuzk9wfntcvqmem8zpme4omn4wa17eu8ll
551ab964b5abeab0f948d362674e30f7bde8a029fc1a56964513c63002df26dd,2,pdmx-qmeux1193jg5xmauwbkrxunxp5z8as2ed3grlfex4tjtee;pdmx-qmtegy1prtndz15n9vqjmjjyw6yk7xtngpcifqryldsbmz
553b5fb887830fd3eff4b1abdcd8c28461ad7293345a333b10777fc8b16d0a83,2,pdmx-qmnwb8kodtkktmuqtrr3dwxygmbjytvksrjjgsj4atbeej;pdmx-qmxy6qpb5ecchjhqxe29mlt3vatd4nahzrpsyks5yvexhl
556c204f474591af38236cf76093ad286522a405c33d44770837b868001d4fc6,2,pdmx-qmespehcoi4hefejum6aatulfmvsrxpqzn9vg4dggvin2k;pdmx-qmwznemxjorh2hsvhe8ixnuka85vztyebzxqcgx6hb9epy
557e3d2572eb235a370048019fc8aabdcbab5814189e924a53796fc7afb323db,2,pdmx-qmqkyv4orrdughs6bgpc4jn8qdxppd7p513wmx3sbp3uev;pdmx-qmzubtnq1krmqrdl3zvtifgf1cjeqylzgkgais3nnjkg9c
5592e341fe801542762ac6a9972aa7cbf99791da275f7ca7e266417fb242234f,2,pdmx-qmwyszv1thxwmhoyhqr16qhtztxtxrhqxknix68mfyae5t;pdmx-qmz4t2zpoyxrmdu64dtvv9ztymhhbb41ybsbi1n6n8bbco
55af471859f6a1566f632dd01a9353499be56f73397b46abcbef933add0a0114,2,pdmx-qmnrtfgfg6yx9z6pfw2f2xptpxxqdlxe9wvxnxidstvm1y;pdmx-qmuhwpnwkbprdrjz2hvejp5cwt2pnnusl92wg8an8k7fmx
56dcbb97b4160d7822313fe9c85f43375ada1968d3f60f2b82be37bec7ffa865,2,pdmx-qmukgtx8sqq4dycqj1exafbankmqny33kntrqfwgdt8prt;pdmx-qmvdh6ylwhzegig1wzoudxjwcpvuriczdy5tgtzgkcrgzq
56fbfb9563a6b8010c73b7b98923ba3409c0980f736851766cb328c9c6051069,2,pdmx-qmdn3pxeifgypmxv4tvwoykbuyvp8gn4r6acb4dohfsxv6;pdmx-qmztezhkq9ws7gmfurqz9xb3sbnuv8kgzqj5smasgbjxrh
5746fcfe7163d8b5b8f5b250f23952e44795a0c683346dd388a8332185e2346c,2,pdmx-qmf9hxdouuvbtopcobfssxzk1wc25j5x8qogby2gm9vjgx;pdmx-qmzvh6w4nm8y8e418wnct1k5sxdqeubuypsxdnpshrqgoh
5777c12fb2b4d68fcce4379549893995a51eac79c5afdf42b27012e7b458d128,2,pdmx-qmcjbcrdv8d3v978pbrog6lwdmjmazfseaahqr4q2awyu8;pdmx-qmvfyxyzn9jnn23eeaz1rcqjao93jx3pl4idjaxn9emakp
577d08ab1c438fdfbac492047b407201e9e4e696795f15c814b3a2be3d4d87d3,2,pdmx-qmpvjvlwve9s2fmq3t2meayreivgecnmri6rnjqpkvn9vp;pdmx-qmxhakg6dbrnfc9umybvbzxv7bx95xzgbjcwwp8eqakgfb
57ab0b8b47ddcdbbf84b26bfb6331d2f9156ce68114a3e837bd2d0871cde066a,2,pdmx-qmtlahzlviqvazbm894enezch6hinye3awqnjhrhx37vzw;pdmx-qmz8fdkngje5mjlwbmx1zqszyyp6dorvccxpxjskr7qrbt
57bf04d33e7abe48d7093fed18a1e500c601cd018bfe6a966ae9efd3db0c23f8,2,pdmx-qmdaxxcttpvzdga76rwaasqywc1fqtjnahdlxpxb1whv6u;pdmx-qmqpcy4x5smzg2e9quwxtealrhh1dspo5r31pq8jtcdomv
59407b08ec892936cf35ebd75003c001c331f274a7275bc3ae4a3eac6dfea01f,2,pdmx-qme6qaygbba8b7a4xyalccjfpeca5uiep4vurls6tmjqqv;pdmx-qmsecu7zvn5mgds2r7gxuvermdtlzg4kmfqkjapv9xffye
598d5473b1a56287c47310451900d055d49189aaa3907fed621c3987f4fb11c9,2,pdmx-qmnzpvxl7vravzcptzr8sma7uof6hkozii2razdrhzzku9;pdmx-qmwpnz6h2pylggvkq868bdqxbr6kjalq6utuuthr8xby43
59ae538999e670d670f9d1a331be20570ee593078edddd00a477d3720b6f6d9d,2,pdmx-qmwcgkhbdqesg2cgrzrupwkkdyruyhfxrspdfhymyx7zud;pdmx-qmxhdmvrmlpmma6pszqzrpxm5p3c8zqkxng2tjg8lc1yt3
59b97da90bcabdfbf5afd15db6e3a1475893924c9258682fc21d1716cb057139,2,pdmx-qmf4xf4vdvtrxulyyqlo9hquy6pdwv1qvs7sbybyrrdalf;pdmx-qmxba3d6ttckoxduy1xlvt1zpa1jyk2qpe2yhfred275ck
59f907cb41481b76af8975a7d1ec1826e5658758cdbf5e50f92596c414775d8a,2,pdmx-qmvnfdyn1qissdmasttxpqmwzuv1iqmxdwi7mafbtyxpmg;pdmx-qmxvdklxkpynmyfvd3i5ffdjbq5whrfkkcv7xa9cl1gy48
5a2031330da846c413110561a5ac694d57c0195b52f3a759150ffda48feba7ba,2,pdmx-qmbwzacyqwmkrjesrmrnfaa6qjrcitt7fpvc5acfggmvzu;pdmx-qmqqsdgjf5inia45haftklwwunmkibw3mtf77ku5nscdej
5a3595773bb6eaa180a201237e97e24c46ccba22179c0684e9109290b664fc65,2,pdmx-qmntrq9rvkxtjiglzuri2ta7xwp8sumtpsjmpqn51mcvmx;pdmx-qmwbtmf75th9rmfwvnftuiurbyjryt582v2ghbbprx9umx
5a3cd67487830975a510d55cb146cb621c528e31482e83224ec6bc8ecce7d4ed,2,pdmx-qmbkewo7ihaxflwlvpbvqdx7neh6qrxkg9avarluzlev3f;pdmx-qmwmass6ojbj3rzw5ty43gvfsaudwcekkpjnxwpbrakcom
5a92e6258209fadad76162b238fd8a219b2ce7752f4984a0a7695b2a3e723bbd,2,pdmx-qmafrsrngeumggm66hjcqssgkjdflxltzklebmhj5tnmns;pdmx-qmydopkax9wnft7gnn5qbcrs4qawpbc2jwttfyfzsj7xjn
5af4dd82b9c59457d1a55e213fb1e33afc72a82ca62786ee5517c2b17a4be472,2,pdmx-qmbdabgtnivbf7zfdmeo1gyyqh4g8cmkvuemfc8gqppyq4;pdmx-qmzunzsu5wjs3p2zca1vdxgtrt4v562kmiws7fm96hqtsz
5bd9ae30427f9314448237555219beaf689e20bed377e97773c4f835541cbe1c,2,pdmx-qmbhvftdcaslqtkv9wqmf8qw2kt69snuh5vbubeuqwdcch;pdmx-qmxwfdezrq1xhs3yx2asssvrdkpyc7az4c7zqolzjvwtss
5c27bcbd136245f923c631665b1ea3f26b7d1c9f8464a036c0d15ef7bac9c93a,2,pdmx-qmphb26qfl8wwvjc82ekoo7dhcojhvglwcrwvdqytma2ud;pdmx-qmuodmrdocjr5f7enh3teog5fykyx3fgvfxt9w5vgcppez
5c64898c302ca13b50b72084799b28be8ac7b4ced7e3f7786bc947d25f68bcbd,2,pdmx-qmdjhkhbyhddl2anytgznp9bbyzwbbmoazruvumayqq1zu;pdmx-qmzngfgcrdgpmynlrgxny5wnyb5wvboefrkdsm9yicqqkd
5c7105a4c8501721264b9b6215d138861b8cd73e0963b5e35adc64296e4fb1e7,2,pdmx-qmpqzyxld52uvfnuh1jqpkgp55wr4g7rj7cussxcgagdw1;pdmx-qmvzj5te81ssvmdbgzqu5imnbb8ntzhi3g8yt8qtsrekd4
5d1b0b2bd2357f566f081d16e5f37b541a55ef005703c5e3588144248076ada5,2,pdmx-qmpgylskaqtfrhk2rze6pk191gdalmfb5bkdiv1gq6ikkj;pdmx-qmurklsvypwdxl9jnwsfwyzjry3eh4ubjrsc1vwkq6dt59
5d66467a8982959d227dd00389ec1cc8e9227dfe545597782f8c279495e0f255,2,pdmx-qmreynkqxve5fdb13tois6eqg28nrb4ldwfjqeycdxpovh;pdmx-qmxghz3xdem89dft6w2bbwxoxbqnrtqgkagcaprsbvaufc
5d96640df3f532f2a27fcc1941a2dddf673d584cd570b22c1c285689e8582705,2,pdmx-qmbh7pjejoe4sfyy6amuawoozinqkemdmm7cv1fk8fdrqb;pdmx-qmwfrgma9no239fcjebu5echuieirbvx6k7kyuw9wauhzk
5e3e3d5b0e94786551a1f5a8b9cbbb567b317f97c579fc3479968d9e3a51ec56,2,pdmx-qmqgddwv79ekxjo86zhupdyjqdczb5yx6gn4kxsttt1gwg;pdmx-qmwmx86yxf8faxueg7vfq9uhx7twltftegzdgcunycrqpx
5e463ef18db3d095922220e7161851affd91a9fff6c3a63346266282ddd61a65,2,pdmx-qmnnnv8shkjbgojz23c85jtu4ygmvtyuexv9enb2kevuwq;pdmx-qmt67hd14a73bg959sggfjtuqcozmtp4fdiu8esus8qdce
5e84f716d51948e5a9e03742c77f5a31937ae1d39b7bc0ad97edcd639a668dbe,2,pdmx-qma63drnuc5tjvn6zxiw9bvflqhqifunfv3l56vwzwbgcs;pdmx-qmvmkpu4xy4egrhnmweupxvn9rnteuufafddkrghobhjyt
5ec55b4d8a99947643ca43ffd2c4e5e62d846b78613cdfa6e1649a1b5122ab47,2,pdmx-qmsdilrxe28as2jm3vi41jltiu5nvd7yyjrufrkgq82fqv;pdmx-qmshtfpa2ehqent3s2ngewy1kd3jwpxfdzqxg2vnzqksfc
5efad55c3dbb82563b6c2d080b6c9c14aca1230ffdd11d46f18bcf6c5f3a51fd,2,pdmx-qmvqizpgwldivx2nlzfmaw6i6dxyyy1zafx5qburipa3nq;pdmx-qmy6vfxfrzjgsjqyafprue9xuh19rntpyzmpkdnvuubqul
5f0bbe10e26cd6c135fd784cc82c51e7e770d621d0c0c27ef09198e274b11e74,2,pdmx-qmdaznkr6bgbgfwbufgatuuoqrjqpsedqllkz25ici2nw5;pdmx-qmettwgkaw887bbdq1smucuyumsyzjvvz8tyvnhfvb4loo
5fa276db406f45b7afae57bd95702003789d60c1327d08902e53fdd60365cc82,2,pdmx-qmsiauwuuwzsuguxckyvn2gtrhmmjn7hrk36qqqcfypn1c;pdmx-qmw58zm9sweda66uskcntmvj1kfumajfawyw55nv6rj7cu
5fc9ab989f2b87058d81cb0d9473cb7fdb55dd6509f8bc9ef21599c3ff5c2f6d,2,pdmx-qmrcfgbtvobicsod7h45kxug6hh2stndyuccakhssnrrjo;pdmx-qmvuabnynih7b3hir5ieckkyi9sf42s2f3vvnvufkwxybt
60676d9a374cae7255df8590d0e19464ba16dba05cc5dff6c6c277eeb2f41584,2,pdmx-qmayx4schachfrlbtjqyjwfvsyl8blwaw54xx8i54zumvi;pdmx-qmxftsjf29dlpnxt3kjfh8tu7mxey9dzwodc7knwcajyrm
60c3370e5b68d3ffd8945dfbe2852cd5cce98a5a7e4879a34e470c3a7c9f073a,2,pdmx-qmbkjblxber2qzuyquucnbc9t7ypxihhmayzcmgn2tju3t;pdmx-qmpgkypep6tbfbykmtx32kkrymdxsrnwvvpumkehodf41y
60ca09941024b1b1e5ddc418902cfdfd3fd8f2b7dcb28206abca6b62d338517c,2,pdmx-qmqsy5hc9jzpakdxsspcygpzdy3hnfffpabdwgrphblfgt;pdmx-qmxfeyv9uw9l4zhs9ahldz5sahim2oaz7begts7tncxgt7
60e6b80c59e643656dfb2928d81890558f7e3a58c1a191654edd77769645d6ee,2,pdmx-qmcjfrscnlbwcqglfbezdq4esdldgkiam6tkzjppzad7s6;pdmx-qmsqgfrq9mhhyhjneba7h82r7p3upppbyx23ns6r2budhv
60eb073dddf0bdbf8059b596b611ec08d70ca019ad4f849e01b84a5ee29ae170,2,pdmx-qmnmx1s18sj2vi9qa2reketprq78mvcsz2tsevvlhz5vdz;pdmx-qmyjm6sbtaxbhekapdncbxj9ejeungnkvugkdsqwjyarjd
6152cb2db2527bb88469ea2fb18195d0dee4ad0dfc9107f28f08e053c212c5b6,2,pdmx-qmdv4g3tfu6tlramqluvu9vapkj8w2ppvvwuarhmdg3epu;pdmx-qmvumnvdtdejww8xllg13thuzjkhxzvdb7gdxyqvki9qtm
617c72043946d001550f8d237a061182595bce3c6aab3584e10ce07c21cc5e29,2,pdmx-qmenu9xf5kkraeb2xbi8aj7k9caubv5h6kd58dr6z421hk;pdmx-qmz5n44gntnwdgxt6sktlyalvyz6xypyvdzkkfyag8pbty
61f25fc38d0bce67f6fde6419002157fc172aabc13aca6b8f92939f17387eb4c,2,pdmx-qmferkl6oxhvqgrp1e3ltn1rfevvpyzpvrgk32f3eovyue;pdmx-qmpsvhdj74ug3qkcqgqn78wnnjnjwbadptgwymmswrk9k7
62bf2c324e5946b08d9080dc127e245f37d2ed2c30be96f19e7d18c1944efc21,2,pdmx-qmuw8zxdyfujytmnqe7ynmwwum6eg8x7cpse6qg12emvc6;pdmx-qmy8zv4x8v2dhzrfvnimbswrxc2y4ev2ygp1lmmces44ey
631c0a6a12014c78629044b0b8b8dcaaddbbf437e00c9a2c10e6cd2b0ea6ee37,2,pdmx-qmq6ksdpzgwtp8ouoatmrewgj32crwc5hyiaczan9bn2df;pdmx-qmv2nrd2gvtjuhjr7khzmmjpusyvsskpozycckr5mda8gf
639ca37ced6ff6ec50675576f274cbca44f60b491b5d9f626546517034aaf1d3,2,pdmx-qmpw6bxmvoey7xatgyklxz5fhnnhvnoedisycaf3lp9rd4;pdmx-qmqmta9fny2sdfbxttuyf3idbrejgqefpfcoz8a1pvru9h
63fb7554efb57a1f313666a1ebdc6bbc1d92d7ed0c994275d7d1a631bf2dab07,2,pdmx-qmcqdd6pv2kcfjbauvjotfqekazbwycws494tnwefahvry;pdmx-qmnsxuxifm6bdjykcqrorc3bb1xccxngma6gv4ye6iq3ex
6463fab2abe02073f9af5f53eab9cac9ec24ac3325423bc099f0fc84662a6247,2,pdmx-qmcr3wfzs4jmmg48cuylswjlgaz9hfhvw6yqng6azzah2c;pdmx-qmw24sdbjqkyobfd8addpdpmscpihs4bfbe3esvhtwkesg
64e8990cc66c16beaa6577d13ae47d7ca1e32eda2c181e75e3bd850407b0b8e1,2,pdmx-qmchkzju41xamikn9wjzxzcbtwrhvyeyhxnkm7vsvkfzqx;pdmx-qmpvbe65r8xe1zvi4xikw1tf8asehm4buuqxw8egcxctyk
6506ff058b4d316d691e1d0a546b1a98f8ab19becb23a31da8b64de061e73896,2,pdmx-qmt6auiewxk89uzcc2y9eqigra5qas5mz3u972mgcumsex;pdmx-qmxwuagydkqqwl24e3yaonr8kszg5ei1mi9tkcztxpuexf
656681a4effd04943de1477b093d5e66fd13e3feb4e8067445b0c65faa38e698,2,pdmx-qmptzdrjrjqnnp1rzshq6ryfcazhfuvpcxder2mmzwqpde;pdmx-qmtxecszvugkerdvbq72kgfo6zfvceubaij8yq3eezicoj
65c82da52a080dd4784dcb5565658f270e871a613875601f7463e2a0f53af354,2,pdmx-qmcszdbgjpstmnew31smif7vyhg7nmdevh7qkahr7wvsjf;pdmx-qmdq79r6ccscvl3cyfvxkdgycgk9y2b8c5pqkdhcwcbiir
65e8c43c6ffc4beab908fa7f45cf1542b501195ed49ccac6accbbb97d235dc5f,2,pdmx-qmb1qrwksbdgqce4gfvr1ixer3yyr8uswsck3ltu7mwq24;pdmx-qmsuyrzdgswqrtbqnf5a8alzrr5bopbehxcqk8qsmrkf3s
666b5ef80427d45e86acb9c0a39ff988fb7dfca7e72b1185944a0b03efad8bb6,2,pdmx-qmrzej8vvdngsymvrnc5stch683ybthty34m4xjkrsghxm;pdmx-qmzhrzmbcufm9bvhfopbi9ye7qkzn3rxu9okf6klfajaz1
66899683ca99351bbc67a1895591d97b93b9ff72f103b227ed814848c08d3282,2,pdmx-qmxfhzokbra8hwyxx7fykbs8n6ztch8ny7br3syrgty1p3;pdmx-qmy6d6mnihu9ld8kyzmginp7spt6gxlaxwk7y8qerkn5r1
66c905ffc02c4e0ad9f5e3f8123580d5446376c4a09969ca23973163c6fed659,2,pdmx-qmatdauh6dkys1iqqddvnduk6rswcnuy1y9tqbzqciwngm;pdmx-qmsel2ffvpxwqwygu2bhxtcxhfywkyf5bmbvum6fp3hghy
66de96915413891b18fb44ef2379379b0c8ce25810761ea7c3e7c15ec4c046e0,2,pdmx-qmfekqgdgqckjve4kqgfiaz44qvs6lkmyn3r8h5d9pjdct;pdmx-qmqx6jk8nypfya4opedlaaew2eqqccg4pjxnkjmuowldb1
670843f182eaed95c589f95208c6ca087d0774d223eede6b9180d5eb3c5355ee,2,pdmx-qmbnumhjbs2tqzzpobmnm34pvgbb5juxozcvzzvq3tf2ch;pdmx-qmbthenpodkpcw197jau7qxvpkqhykuy4hqohqdr8uouz7
674927820169c3bab0885c0cd91919eddf5fa65d261f785387132a4b68c19c34,2,pdmx-qmcuttx6hpn4h2r7lfxhzdqgwd26g7kyiygjynnwyviwvf;pdmx-qmrpkrtabgwzoi637zdv7o9qahkrwn7quycbuzsbckzrgt
67a516f05c48370d19c3ffa52127559bb12eb34f1061412198c43e2543b0e5a1,2,pdmx-qmnmiuamw9gayhhwtwtavgystrys3b1ueubpt3nhxn3zwy;pdmx-qmto4gwkpczkkxjnaidw4qv5fdkvbrte12qyktn3ig8f6b
6828e2f86cf8f377d8a8204159a6e72efe6757ee1a189dfddf6c629f60552510,2,pdmx-qmumsxum47neghqnqlsdvfjrpjm1ctmjmwvtnfbaj8gdcc;pdmx-qmx23ytjyuqgkzstruq3vvqniav6tpknpvnjcthlfcydn2
6943d4e69efa223fae5ef69f1ed259e6161ccab4068534a9614accf7928d60e9,2,pdmx-qmnp2ztmvch19acczl7hdkurxriukhg5q9v8dxemharky7;pdmx-qmsgqs3gasbccpxw9sdcaanhs3yqdqqis3wp7h3uwmof19
69615a4b7a8ffdbfcd5df5315bfc0a8c3b0b71ac48cb4fb428d4a8980918d4c1,2,pdmx-qmbjavwfqayt7e8ajmql2wpiuj2hgau7d5qpj3rqp3syts;pdmx-qmrhmy1jkn5tpdhgkrgyy3v4j3uabpvrfjn81elnnlan6y
69d093815c4cee548250f9d37fa7337a391319d798fded9d15b0726982bba50f,2,pdmx-qmpmeb61psl8tdd5mpcmvnrfac3jnpydvvfbr24psyx3gg;pdmx-qmw48tmq1nxqfwiuyrhqkp27xcbumrruarps5d4qtwk8lc
69edbaf01caa6ac145ef3b34857316518c0f314fa2a9313d8909eb5a7f7d1c53,2,pdmx-qmrgs5xntrw3nnibfe6kcwjuaizphrdckhj88zzgda8k89;pdmx-qmsfkxns74vehg7n7ygzxdp8d9v4arervvpn8h6qfscdmt
6ac231ac94be3fbcabe5ca6649b7552de0693c00ff43d05afdf22bfede5e8835,2,pdmx-qmqlaympnyknyz4uxwrixwb5qyksby7ksx8qjcvs12roum;pdmx-qmt87zn7qmxsan7h8mrhomet9znzmwbvfh31wfx6nvp4uh
6b608ffc038e1c303377540bbe125dd26c95c12048315ee92ece6e64d02dd88b,2,pdmx-qmprsgpssvq8a9r4dswfdebiytva1hfecl9krbfqwaecmx;pdmx-qmyvgtw76szar6gscnfyzmmib4zmexchx2q44wllp1zg1c
6b8d02f68deefc8d7e28310e8149348c8027331104e789054a502ea0df3bb782,2,pdmx-qma5qricsnqqsuzzijrq9f5ukepqhf1dpwfb4cggqtf3c9;pdmx-qmbbngxtsgjlnytqzqkcbsu3uyu8mgadqpnp9bxw4oqxry
6c849b22a5547c1f990558bb1929a9322932fb53fb63d658b67a28a3b7bf945f,2,pdmx-qmfgghce1bodrcw2tfzv1pg6ceudrf5wldmjwvhchrzg2q;pdmx-qmscerrj89la2nm3fcthfurvur3p3yrevb4i6tp9nevzr5
6e3e8e564bc71b9dc07889686e52fb57b562a1348cdb5ecf650ea29aab395379,2,pdmx-qmeb4meblkbjtgw5mfstxmmbjtgtdpczsj1meljhakn7jg;pdmx-qmsdclkcjvmg9eeq5mqiwagxckny9rhwedr9ip2rzq3u8h
6e652711b7d9402b0287c7e563ffff736320961ff0cad6246f4d7eff41b8b248,2,pdmx-qmrygv16kdutykwjrqtuqk6v2xjcop8l276ga8at2jrmdh;pdmx-qmuf7mekwmk5uabhbjpnkxew37kfwbwgugblpdkuvl3mc6
6f1948fc912adf158fe0c93b0975bc5754b3d21c14052b0c6d6cfa6ef5f03f3e,2,pdmx-qmb855hqznmtg9jbhrhgxamq46se23rwbod8gwvrfzvly4;pdmx-qmtxvr8uxf9credp9malncwnsgphfyau9uvxun46imos9p
6fc624f5d05714e95162b8b093ac235178f8100163045844b8cca97f3765c323,2,pdmx-qmt9qomla2reb6hnc11tgzbycymn9ct1f7mxwzg1fdthfz;pdmx-qmz6ztqf4zojo4jefhdx97xcfgtq9ktefe8arfnmnbibfy
